ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-02-19,8.214643519246916,7.357674378550714,8.582460559860857,8.214643519246916,8.214643519246916,-0.25875503131156374,-0.25875503131156374,-0.25875503131156374,-0.06957529291116739,-0.06957529291116739,-0.06957529291116739,-0.18917973840039637,-0.18917973840039637,-0.18917973840039637,0.0,0.0,0.0,7.955888487935352
2010-02-20,8.214489974997731,7.048484251124822,8.240475442515462,8.214489974997731,8.214489974997731,-0.5597994468970712,-0.5597994468970712,-0.5597994468970712,-0.31171297169170326,-0.31171297169170326,-0.31171297169170326,-0.24808647520536792,-0.24808647520536792,-0.24808647520536792,0.0,0.0,0.0,7.65469052810066
2010-02-21,8.214336430748546,7.367372575695004,8.622418557413122,8.214336430748546,8.214336430748546,-0.25253468912533233,-0.25253468912533233,-0.25253468912533233,0.048286923186494954,0.048286923186494954,0.048286923186494954,-0.30082161231182725,-0.30082161231182725,-0.30082161231182725,0.0,0.0,0.0,7.961801741623213
2010-02-22,8.214182886499358,7.638011981220066,8.808560563029616,8.214182886499358,8.214182886499358,0.005426748790487673,0.005426748790487673,0.005426748790487673,0.35228836425041027,0.35228836425041027,0.35228836425041027,-0.3468616154599226,-0.3468616154599226,-0.3468616154599226,0.0,0.0,0.0,8.219609635289846
2010-02-24,8.213875798000986,7.091338168449829,8.323758626263665,8.213875798000986,8.213875798000986,-0.4840649464887006,-0.4840649464887006,-0.4840649464887006,-0.06666884477661456,-0.06666884477661456,-0.06666884477661456,-0.417396101712086,-0.417396101712086,-0.417396101712086,0.0,0.0,0.0,7.729810851512285
2010-02-25,8.2137222537518,7.054073525117627,8.294814766118385,8.2137222537518,8.2137222537518,-0.5137582608037453,-0.5137582608037453,-0.5137582608037453,-0.0722539495341416,-0.0722539495341416,-0.0722539495341416,-0.44150431126960377,-0.44150431126960377,-0.44150431126960377,0.0,0.0,0.0,7.699963992948056
2010-02-26,8.213568709502615,7.029352769413685,8.31621526064325,8.213568709502615,8.213568709502615,-0.5277307506823857,-0.5277307506823857,-0.5277307506823857,-0.06957529291142242,-0.06957529291142242,-0.06957529291142242,-0.45815545777096334,-0.45815545777096334,-0.45815545777096334,0.0,0.0,0.0,7.68583795882023
2010-02-27,8.213415165253428,6.82565509159932,8.039797200998047,8.213415165253428,8.213415165253428,-0.7792312636178633,-0.7792312636178633,-0.7792312636178633,-0.31171297169162665,-0.31171297169162665,-0.31171297169162665,-0.4675182919262366,-0.4675182919262366,-0.4675182919262366,0.0,0.0,0.0,7.434183901635565
2010-02-28,8.213261621004243,7.179995724738092,8.405987736681316,8.213261621004243,8.213261621004243,-0.42161723511393784,-0.42161723511393784,-0.42161723511393784,0.048286923186468295,0.048286923186468295,0.048286923186468295,-0.46990415830040616,-0.46990415830040616,-0.46990415830040616,0.0,0.0,0.0,7.791644385890305
2010-03-01,8.213108076755056,7.519849393527646,8.727275266314791,8.213108076755056,8.213108076755056,-0.11347214389694588,-0.11347214389694588,-0.11347214389694588,0.352288364250074,0.352288364250074,0.352288364250074,-0.46576050814701986,-0.46576050814701986,-0.46576050814701986,0.0,0.0,0.0,8.09963593285811
2010-03-02,8.212954532505869,7.28296523470946,8.494156309197384,8.212954532505869,8.212954532505869,-0.33602537193807824,-0.33602537193807824,-0.33602537193807824,0.119635771477562,0.119635771477562,0.119635771477562,-0.4556611434156402,-0.4556611434156402,-0.4556611434156402,0.0,0.0,0.0,7.876929160567791
2010-03-03,8.212800988256685,7.02090651186994,8.301523188286845,8.212800988256685,8.212800988256685,-0.5069622448217265,-0.5069622448217265,-0.5069622448217265,-0.06666884477659586,-0.06666884477659586,-0.06666884477659586,-0.4402934000451305,-0.4402934000451305,-0.4402934000451305,0.0,0.0,0.0,7.705838743434959
2010-03-04,8.212647444007498,7.163384575237016,8.316133980895442,8.212647444007498,8.212647444007498,-0.49269650981561874,-0.49269650981561874,-0.49269650981561874,-0.07225394953402342,-0.07225394953402342,-0.07225394953402342,-0.4204425602815953,-0.4204425602815953,-0.4204425602815953,0.0,0.0,0.0,7.719950934191879
2010-03-05,8.21249389975831,7.090813638179528,8.335787371896464,8.21249389975831,8.21249389975831,-0.46654915131819785,-0.46654915131819785,-0.46654915131819785,-0.06957529291106995,-0.06957529291106995,-0.06957529291106995,-0.39697385840712784,-0.39697385840712784,-0.39697385840712784,0.0,0.0,0.0,7.745944748440113
2010-03-06,8.212340355509125,6.883061444977529,8.169416663988578,8.212340355509125,8.212340355509125,-0.6825254815335978,-0.6825254815335978,-0.6825254815335978,-0.31171297169163176,-0.31171297169163176,-0.31171297169163176,-0.37081250984196623,-0.37081250984196623,-0.37081250984196623,0.0,0.0,0.0,7.5298148739755275
2010-03-07,8.212186811259938,7.2910234184794245,8.572708835602489,8.212186811259938,8.212186811259938,-0.2946353250451713,-0.2946353250451713,-0.2946353250451713,0.048286923186097085,0.048286923186097085,0.048286923186097085,-0.3429222482312684,-0.3429222482312684,-0.3429222482312684,0.0,0.0,0.0,7.917551486214767
2010-03-08,8.212033267010753,7.651722586074952,8.87798649097855,8.212033267010753,8.212033267010753,0.03800546696858821,0.03800546696858821,0.03800546696858821,0.3522883642501936,0.3522883642501936,0.3522883642501936,-0.3142828972816054,-0.3142828972816054,-0.3142828972816054,0.0,0.0,0.0,8.250038733979341
2010-03-09,8.211879722761568,7.382700404461289,8.659001628808637,8.211879722761568,8.211879722761568,-0.16623176106891804,-0.16623176106891804,-0.16623176106891804,0.11963577147722161,0.11963577147722161,0.11963577147722161,-0.28586753254613967,-0.28586753254613967,-0.28586753254613967,0.0,0.0,0.0,8.04564796169265
2010-03-10,8.21172617851238,7.264784332075794,8.50514343680308,8.21172617851238,8.21172617851238,-0.32528864699162124,-0.32528864699162124,-0.32528864699162124,-0.06666884477657717,-0.06666884477657717,-0.06666884477657717,-0.25861980221504405,-0.25861980221504405,-0.25861980221504405,0.0,0.0,0.0,7.886437531520759
2010-03-11,8.211572634263195,7.326548579461223,8.552469864380148,8.211572634263195,8.211572634263195,-0.3056859243251426,-0.3056859243251426,-0.3056859243251426,-0.07225394953406988,-0.07225394953406988,-0.07225394953406988,-0.2334319747910727,-0.2334319747910727,-0.2334319747910727,0.0,0.0,0.0,7.905886709938053
2010-03-12,8.211419090014008,7.316079019281395,8.566431814957356,8.211419090014008,8.211419090014008,-0.28069955818777675,-0.28069955818777675,-0.28069955818777675,-0.06957529291085485,-0.06957529291085485,-0.06957529291085485,-0.21112426527692188,-0.21112426527692188,-0.21112426527692188,0.0,0.0,0.0,7.930719531826231
2010-03-13,8.211265545764823,7.096851825483407,8.321568968613178,8.211265545764823,8.211265545764823,-0.5041389322364596,-0.5041389322364596,-0.5041389322364596,-0.31171297169176126,-0.31171297169176126,-0.31171297169176126,-0.19242596054469832,-0.19242596054469832,-0.19242596054469832,0.0,0.0,0.0,7.707126613528363
2010-03-14,8.211112001515637,7.490680919027256,8.696844277216345,8.211112001515637,8.211112001515637,-0.1296718964861797,-0.1296718964861797,-0.1296718964861797,0.04828692318637316,0.04828692318637316,0.04828692318637316,-0.17795881967255284,-0.17795881967255284,-0.17795881967255284,0.0,0.0,0.0,8.081440105029458
2010-03-15,8.21095845726645,7.7779138750301255,9.04344351655858,8.21095845726645,8.21095845726645,0.18406519686183642,0.18406519686183642,0.18406519686183642,0.35228836425019666,0.35228836425019666,0.35228836425019666,-0.1682231673883602,-0.1682231673883602,-0.1682231673883602,0.0,0.0,0.0,8.395023654128286
2010-03-16,8.210804913017263,7.510309217933446,8.791353314465303,8.210804913017263,8.210804913017263,-0.04395125839609315,-0.04395125839609315,-0.04395125839609315,0.11963577147719008,0.11963577147719008,0.11963577147719008,-0.16358702987328322,-0.16358702987328322,-0.16358702987328322,0.0,0.0,0.0,8.16685365462117
2010-03-17,8.210651368768078,7.366935820864532,8.604034816483976,8.210651368768078,8.210651368768078,-0.23094742865984141,-0.23094742865984141,-0.23094742865984141,-0.06666884477647389,-0.06666884477647389,-0.06666884477647389,-0.16427858388336752,-0.16427858388336752,-0.16427858388336752,0.0,0.0,0.0,7.979703940108236
2010-03-18,8.210497824518892,7.339872802345968,8.56666512317601,8.210497824518892,8.210497824518892,-0.2426360540707684,-0.2426360540707684,-0.2426360540707684,-0.07225394953410205,-0.07225394953410205,-0.07225394953410205,-0.17038210453666633,-0.17038210453666633,-0.17038210453666633,0.0,0.0,0.0,7.967861770448124
2010-03-19,8.210344280269705,7.33642514473884,8.595646320906765,8.210344280269705,8.210344280269705,-0.2514127994079433,-0.2514127994079433,-0.2514127994079433,-0.06957529291097256,-0.06957529291097256,-0.06957529291097256,-0.18183750649697075,-0.18183750649697075,-0.18183750649697075,0.0,0.0,0.0,7.958931480861762
2010-03-20,8.21019073602052,7.084211805235132,8.321352026682959,8.21019073602052,8.21019073602052,-0.5101564517859271,-0.5101564517859271,-0.5101564517859271,-0.3117129716916847,-0.3117129716916847,-0.3117129716916847,-0.19844348009424226,-0.19844348009424226,-0.19844348009424226,0.0,0.0,0.0,7.700034284234593
2010-03-21,8.210037191771333,7.446881116135054,8.662388115771696,8.210037191771333,8.210037191771333,-0.171577207494749,-0.171577207494749,-0.171577207494749,0.04828692318664923,0.04828692318664923,0.04828692318664923,-0.21986413068139823,-0.21986413068139823,-0.21986413068139823,0.0,0.0,0.0,8.038459984276583
2010-03-22,8.209883647522147,7.670601419445374,8.931557223703377,8.209883647522147,8.209883647522147,0.106649425498955,0.106649425498955,0.106649425498955,0.35228836425053905,0.35228836425053905,0.35228836425053905,-0.24563893875158402,-0.24563893875158402,-0.24563893875158402,0.0,0.0,0.0,8.316533073021102
2010-03-23,8.209730103272962,7.454034078822638,8.652311507431515,8.209730103272962,8.209730103272962,-0.15556000100792522,-0.15556000100792522,-0.15556000100792522,0.11963577147728462,0.11963577147728462,0.11963577147728462,-0.2751957724852098,-0.2751957724852098,-0.2751957724852098,0.0,0.0,0.0,8.054170102265036
2010-03-24,8.209576559023775,7.255907896563632,8.472950187673746,8.209576559023775,8.209576559023775,-0.37453545055222603,-0.37453545055222603,-0.37453545055222603,-0.06666884477667227,-0.06666884477667227,-0.06666884477667227,-0.30786660577555375,-0.30786660577555375,-0.30786660577555375,0.0,0.0,0.0,7.8350411084715486
2010-03-25,8.209423014774588,7.183001697788376,8.443502721614635,8.209423014774588,8.209423014774588,-0.41515947505664874,-0.41515947505664874,-0.41515947505664874,-0.07225394953406619,-0.07225394953406619,-0.07225394953406619,-0.3429055255225825,-0.3429055255225825,-0.3429055255225825,0.0,0.0,0.0,7.794263539717939
2010-03-26,8.209269470525403,7.15013600218244,8.357856734245905,8.209269470525403,8.209269470525403,-0.4490838468473657,-0.4490838468473657,-0.4490838468473657,-0.06957529291109021,-0.06957529291109021,-0.06957529291109021,-0.3795085539362755,-0.3795085539362755,-0.3795085539362755,0.0,0.0,0.0,7.760185623678037
2010-03-27,8.209115926276217,6.835395182592934,8.190405958830041,8.209115926276217,8.209115926276217,-0.728547738007805,-0.728547738007805,-0.728547738007805,-0.31171297169181433,-0.31171297169181433,-0.31171297169181433,-0.41683476631599065,-0.41683476631599065,-0.41683476631599065,0.0,0.0,0.0,7.480568188268412
2010-03-28,8.20896238202703,7.183825020272288,8.507482806385495,8.20896238202703,8.20896238202703,-0.4057412302704518,-0.4057412302704518,-0.4057412302704518,0.04828692318597538,0.04828692318597538,0.04828692318597538,-0.4540281534564272,-0.4540281534564272,-0.4540281534564272,0.0,0.0,0.0,7.803221151756579
2010-03-29,8.208808837777845,7.419341718382068,8.69065260392558,8.208808837777845,8.208808837777845,-0.13795129705015566,-0.13795129705015566,-0.13795129705015566,0.35228836425031923,0.35228836425031923,0.35228836425031923,-0.49023966130047486,-0.49023966130047486,-0.49023966130047486,0.0,0.0,0.0,8.070857540727689
2010-03-30,8.208655293528658,7.199754247511159,8.434209191261587,8.208655293528658,8.208655293528658,-0.4050130676277827,-0.4050130676277827,-0.4050130676277827,0.11963577147725306,0.11963577147725306,0.11963577147725306,-0.5246488391050357,-0.5246488391050357,-0.5246488391050357,0.0,0.0,0.0,7.803642225900875
2010-03-31,8.208501749279472,6.927454881623284,8.22603698138764,8.208501749279472,8.208501749279472,-0.6231533859794006,-0.6231533859794006,-0.6231533859794006,-0.06666884477665352,-0.06666884477665352,-0.06666884477665352,-0.5564845412027473,-0.5564845412027473,-0.5564845412027473,0.0,0.0,0.0,7.585348363300072
2010-04-01,8.208348205030287,6.925484780225643,8.150207315860689,8.208348205030287,8.208348205030287,-0.6572981055352503,-0.6572981055352503,-0.6572981055352503,-0.0722539495341807,-0.0722539495341807,-0.0722539495341807,-0.5850441560010696,-0.5850441560010696,-0.5850441560010696,0.0,0.0,0.0,7.551050099495036
2010-04-02,8.2081946607811,6.910935748924302,8.147999741652676,8.2081946607811,8.2081946607811,-0.6792861712276623,-0.6792861712276623,-0.6792861712276623,-0.06957529291087516,-0.06957529291087516,-0.06957529291087516,-0.6097108783167872,-0.6097108783167872,-0.6097108783167872,0.0,0.0,0.0,7.528908489553437
2010-04-03,8.208041116531914,6.647251481809578,7.872757701416586,8.208041116531914,8.208041116531914,-0.9416815679844236,-0.9416815679844236,-0.9416815679844236,-0.31171297169161327,-0.31171297169161327,-0.31171297169161327,-0.6299685962928103,-0.6299685962928103,-0.6299685962928103,0.0,0.0,0.0,7.2663595485474906
2010-04-04,8.207887572282727,6.988295379833645,8.221858833035759,8.207887572282727,8.207887572282727,-0.5971271072361556,-0.5971271072361556,-0.5971271072361556,0.04828692318655412,0.04828692318655412,0.04828692318655412,-0.6454140304227097,-0.6454140304227097,-0.6454140304227097,0.0,0.0,0.0,7.610760465046572
2010-04-05,8.20773402803354,7.284789564430009,8.516011330142629,8.20773402803354,8.20773402803354,-0.30347747350268095,-0.30347747350268095,-0.30347747350268095,0.35228836425043875,0.35228836425043875,0.35228836425043875,-0.6557658377531197,-0.6557658377531197,-0.6557658377531197,0.0,0.0,0.0,7.90425655453086
2010-04-06,8.207580483784357,7.024707919262349,8.277260586467694,8.207580483784357,8.207580483784357,-0.5412347055661917,-0.5412347055661917,-0.5412347055661917,0.11963577147722147,0.11963577147722147,0.11963577147722147,-0.6608704770434132,-0.6608704770434132,-0.6608704770434132,0.0,0.0,0.0,7.666345778218165
2010-04-07,8.20742693953517,6.8519930909994535,8.167052798908074,8.20742693953517,8.20742693953517,-0.7273735630117739,-0.7273735630117739,-0.7273735630117739,-0.0666688447768519,-0.0666688447768519,-0.0666688447768519,-0.660704718234922,-0.660704718234922,-0.660704718234922,0.0,0.0,0.0,7.480053376523395
2010-04-08,8.207273395285982,6.908525020794469,8.143479246284743,8.207273395285982,8.207273395285982,-0.7276287191386521,-0.7276287191386521,-0.7276287191386521,-0.07225394953429518,-0.07225394953429518,-0.07225394953429518,-0.655374769604357,-0.655374769604357,-0.655374769604357,0.0,0.0,0.0,7.4796446761473305
2010-04-09,8.207119851036797,6.827811807214272,8.155442003432677,8.207119851036797,8.207119851036797,-0.7146873788819134,-0.7146873788819134,-0.7146873788819134,-0.0695752929109928,-0.0695752929109928,-0.0695752929109928,-0.6451120859709205,-0.6451120859709205,-0.6451120859709205,0.0,0.0,0.0,7.492432472154884
2010-04-10,8.20696630678761,6.692019093970696,7.896949715665018,8.20696630678761,8.20696630678761,-0.9419789805282769,-0.9419789805282769,-0.9419789805282769,-0.31171297169174284,-0.31171297169174284,-0.31171297169174284,-0.630266008836534,-0.630266008836534,-0.630266008836534,0.0,0.0,0.0,7.264987326259333
2010-04-11,8.206812762538425,7.04572889581077,8.316206700508571,8.206812762538425,8.206812762538425,-0.5630065488009177,-0.5630065488009177,-0.5630065488009177,0.04828692318683017,0.04828692318683017,0.04828692318683017,-0.611293471987748,-0.611293471987748,-0.611293471987748,0.0,0.0,0.0,7.643806213737507
2010-04-12,8.20665921828924,7.3272156517658535,8.59067895584343,8.20665921828924,8.20665921828924,-0.23645771739917512,-0.23645771739917512,-0.23645771739917512,0.35228836425021903,0.35228836425021903,0.35228836425021903,-0.5887460816493941,-0.5887460816493941,-0.5887460816493941,0.0,0.0,0.0,7.970201500890064
2010-04-13,8.206505674040052,7.155021574687683,8.404317402061379,8.206505674040052,8.206505674040052,-0.4436191752577863,-0.4436191752577863,-0.4436191752577863,0.119635771477316,0.119635771477316,0.119635771477316,-0.5632549467351023,-0.5632549467351023,-0.5632549467351023,0.0,0.0,0.0,7.762886498782266
2010-04-14,8.206352129790865,7.0446876693099645,8.228960365981427,8.206352129790865,8.206352129790865,-0.6021825351219656,-0.6021825351219656,-0.6021825351219656,-0.06666884477653155,-0.06666884477653155,-0.06666884477653155,-0.5355136903454341,-0.5355136903454341,-0.5355136903454341,0.0,0.0,0.0,7.6041695946689
2010-04-15,8.20619858554168,7.031926612640558,8.238798512243159,8.20619858554168,8.20619858554168,-0.5785140665085552,-0.5785140665085552,-0.5785140665085552,-0.07225394953425932,-0.07225394953425932,-0.07225394953425932,-0.5062601169742958,-0.5062601169742958,-0.5062601169742958,0.0,0.0,0.0,7.627684519033124
2010-04-16,8.206045041292494,7.030181623946384,8.261264303862465,8.206045041292494,8.206045041292494,-0.5458323327371435,-0.5458323327371435,-0.5458323327371435,-0.0695752929111792,-0.0695752929111792,-0.0695752929111792,-0.47625703982596423,-0.47625703982596423,-0.47625703982596423,0.0,0.0,0.0,7.660212708555351
2010-04-17,8.205891497043307,6.853502646062305,8.021145222771569,8.205891497043307,8.205891497043307,-0.7579857601985636,-0.7579857601985636,-0.7579857601985636,-0.31171297169187234,-0.31171297169187234,-0.31171297169187234,-0.4462727885066911,-0.4462727885066911,-0.4462727885066911,0.0,0.0,0.0,7.447905736844744
2010-04-18,8.205737952794122,7.283485486835366,8.460363708069444,8.205737952794122,8.205737952794122,-0.3687749956494347,-0.3687749956494347,-0.3687749956494347,0.04828692318520635,0.04828692318520635,0.04828692318520635,-0.41706191883464105,-0.41706191883464105,-0.41706191883464105,0.0,0.0,0.0,7.836962957144687
2010-04-19,8.205584408544935,7.551252504054772,8.788356123934577,8.205584408544935,8.205584408544935,-0.037058269458926915,-0.037058269458926915,-0.037058269458926915,0.3522883642502221,0.3522883642502221,0.3522883642502221,-0.389346633709149,-0.389346633709149,-0.389346633709149,0.0,0.0,0.0,8.168526139086008
2010-04-20,8.20543086429575,7.353344453824655,8.632429496331046,8.20543086429575,8.20543086429575,-0.24416362591663637,-0.24416362591663637,-0.24416362591663637,0.11963577147728444,0.11963577147728444,0.11963577147728444,-0.36379939739392075,-0.36379939739392075,-0.36379939739392075,0.0,0.0,0.0,7.961267238379113
2010-04-21,8.205277320046564,7.16902588451929,8.463806718386488,8.205277320046564,8.205277320046564,-0.4076960308457423,-0.4076960308457423,-0.4076960308457423,-0.06666884477672992,-0.06666884477672992,-0.06666884477672992,-0.34102718606901233,-0.34102718606901233,-0.34102718606901233,0.0,0.0,0.0,7.797581289200822
2010-04-22,8.205123775797377,7.2196660583286185,8.425577717120847,8.205123775797377,8.205123775797377,-0.3938117158758292,-0.3938117158758292,-0.3938117158758292,-0.07225394953422346,-0.07225394953422346,-0.07225394953422346,-0.32155776634160577,-0.32155776634160577,-0.32155776634160577,0.0,0.0,0.0,7.811312059921548
2010-04-23,8.204970231548192,7.217057387228548,8.476432021675084,8.204970231548192,8.204970231548192,-0.3754036250218747,-0.3754036250218747,-0.3754036250218747,-0.06957529291129687,-0.06957529291129687,-0.06957529291129687,-0.3058283321105778,-0.3058283321105778,-0.3058283321105778,0.0,0.0,0.0,7.829566606526317
2010-04-24,8.204816687299004,6.9769721184714815,8.208508722162398,8.204816687299004,8.204816687299004,-0.6058897322768347,-0.6058897322768347,-0.6058897322768347,-0.3117129716916713,-0.3117129716916713,-0.3117129716916713,-0.29417676058516345,-0.29417676058516345,-0.29417676058516345,0.0,0.0,0.0,7.598926955022169
2010-04-25,8.204663143049817,7.377047006257374,8.57863271837197,8.204663143049817,8.204663143049817,-0.23854874920964286,-0.23854874920964286,-0.23854874920964286,0.048286923185179714,0.048286923185179714,0.048286923185179714,-0.28683567239482255,-0.28683567239482255,-0.28683567239482255,0.0,0.0,0.0,7.966114393840175
2010-04-26,8.204509598800634,7.627546496529893,8.863141663438194,8.204509598800634,8.204509598800634,0.06835896345489766,0.06835896345489766,0.06835896345489766,0.3522883642503416,0.3522883642503416,0.3522883642503416,-0.28392940079544393,-0.28392940079544393,-0.28392940079544393,0.0,0.0,0.0,8.272868562255532
2010-04-27,8.204356054551447,7.402338966861811,8.630046555603746,8.204356054551447,8.204356054551447,-0.16583812178090734,-0.16583812178090734,-0.16583812178090734,0.11963577147694404,0.11963577147694404,0.11963577147694404,-0.2854738932578514,-0.2854738932578514,-0.2854738932578514,0.0,0.0,0.0,8.038517932770539
2010-04-28,8.20420251030226,7.2346384982965475,8.447520827809084,8.20420251030226,8.20420251030226,-0.3580483323158942,-0.3580483323158942,-0.3580483323158942,-0.06666884477640961,-0.06666884477640961,-0.06666884477640961,-0.2913794875394846,-0.2913794875394846,-0.2913794875394846,0.0,0.0,0.0,7.8461541779863655
2010-04-29,8.204048966053074,7.2246127946854335,8.492157519959918,8.204048966053074,8.204048966053074,-0.3737103754986345,-0.3737103754986345,-0.3737103754986345,-0.07225394953425562,-0.07225394953425562,-0.07225394953425562,-0.3014564259643789,-0.3014564259643789,-0.3014564259643789,0.0,0.0,0.0,7.830338590554439
2010-04-30,8.203895421803887,7.193707317311491,8.389658815074679,8.203895421803887,8.203895421803887,-0.3849981911528249,-0.3849981911528249,-0.3849981911528249,-0.06957529291101308,-0.06957529291101308,-0.06957529291101308,-0.3154228982418118,-0.3154228982418118,-0.3154228982418118,0.0,0.0,0.0,7.8188972306510625
2010-05-01,8.203741877554702,6.9515781430567944,8.154860377059865,8.203741877554702,8.203741877554702,-0.6446283084452964,-0.6446283084452964,-0.6446283084452964,-0.31171297169180084,-0.31171297169180084,-0.31171297169180084,-0.3329153367534955,-0.3329153367534955,-0.3329153367534955,0.0,0.0,0.0,7.559113569109405
2010-05-02,8.203588333305516,7.292975072314754,8.504129403367008,8.203588333305516,8.203588333305516,-0.305213707435933,-0.305213707435933,-0.305213707435933,0.048286923185758474,0.048286923185758474,0.048286923185758474,-0.35350063062169157,-0.35350063062169157,-0.35350063062169157,0.0,0.0,0.0,7.898374625869583
2010-05-03,8.20343478905633,7.576374249999847,8.793936280438395,8.20343478905633,8.20343478905633,-0.024401513303017517,-0.024401513303017517,-0.024401513303017517,0.3522883642504611,0.3522883642504611,0.3522883642504611,-0.37668987755347866,-0.37668987755347866,-0.37668987755347866,0.0,0.0,0.0,8.179033275753312
2010-05-04,8.203281244807144,7.3075109499861,8.473908159141375,8.203281244807144,8.203281244807144,-0.2823174851708098,-0.2823174851708098,-0.2823174851708098,0.11963577147691254,0.11963577147691254,0.11963577147691254,-0.4019532566477223,-0.4019532566477223,-0.4019532566477223,0.0,0.0,0.0,7.920963759636334
2010-05-05,8.203127700557957,7.094821636933487,8.303731529969143,8.203127700557957,8.203127700557957,-0.4954044267011607,-0.4954044267011607,-0.4954044267011607,-0.06666884477652342,-0.06666884477652342,-0.06666884477652342,-0.42873558192463734,-0.42873558192463734,-0.42873558192463734,0.0,0.0,0.0,7.7077232738567965
2010-05-06,8.20297415630877,7.015398604792666,8.33617370006737,8.20297415630877,8.20297415630877,-0.5287260353169945,-0.5287260353169945,-0.5287260353169945,-0.0722539495343021,-0.0722539495343021,-0.0722539495343021,-0.4564720857826924,-0.4564720857826924,-0.4564720857826924,0.0,0.0,0.0,7.674248120991775
2010-05-07,8.202820612561107,7.010460134294211,8.277792971287681,8.202820612561107,8.202820612561107,-0.5541792769496803,-0.5541792769496803,-0.5541792769496803,-0.06957529291119946,-0.06957529291119946,-0.06957529291119946,-0.4846039840384808,-0.4846039840384808,-0.4846039840384808,0.0,0.0,0.0,7.648641335611426
2010-05-08,8.202667068813442,6.790005401243815,7.988425793477917,8.202667068813442,8.202667068813442,-0.8243063611051157,-0.8243063611051157,-0.8243063611051157,-0.3117129716917243,-0.3117129716917243,-0.3117129716917243,-0.5125933894133914,-0.5125933894133914,-0.5125933894133914,0.0,0.0,0.0,7.378360707708326
2010-05-09,8.202513525065779,7.055913372468765,8.3231371036939,8.202513525065779,8.202513525065779,-0.4916502444845061,-0.4916502444845061,-0.4916502444845061,0.04828692318603452,0.04828692318603452,0.04828692318603452,-0.5399371676705406,-0.5399371676705406,-0.5399371676705406,0.0,0.0,0.0,7.710863280581273
2010-05-10,8.202359981318114,7.39490556011291,8.609481572967923,8.202359981318114,8.202359981318114,-0.21389100488675458,-0.21389100488675458,-0.21389100488675458,0.3522883642501249,0.3522883642501249,0.3522883642501249,-0.5661793691368795,-0.5661793691368795,-0.5661793691368795,0.0,0.0,0.0,7.98846897643136
2010-05-11,8.20220643757045,7.123606538372023,8.314359725950208,8.20220643757045,8.20220643757045,-0.4712861453000722,-0.4712861453000722,-0.4712861453000722,0.11963577147731579,0.11963577147731579,0.11963577147731579,-0.5909219167773879,-0.5909219167773879,-0.5909219167773879,0.0,0.0,0.0,7.730920292270377
2010-05-12,8.202052893822787,6.949294813334347,8.1307438090295,8.202052893822787,8.202052893822787,-0.68050213357728,-0.68050213357728,-0.68050213357728,-0.06666884477672175,-0.06666884477672175,-0.06666884477672175,-0.6138332888005583,-0.6138332888005583,-0.6138332888005583,0.0,0.0,0.0,7.521550760245507
2010-05-13,8.201899350075122,6.871822809210452,8.13024069932322,8.201899350075122,8.201899350075122,-0.7069089467118281,-0.7069089467118281,-0.7069089467118281,-0.07225394953418392,-0.07225394953418392,-0.07225394953418392,-0.6346549971776442,-0.6346549971776442,-0.6346549971776442,0.0,0.0,0.0,7.4949904033632935
2010-05-14,8.201745806327459,6.802104108745398,8.113290004148523,8.201745806327459,8.201745806327459,-0.7227810244417388,-0.7227810244417388,-0.7227810244417388,-0.06957529291138584,-0.06957529291138584,-0.06957529291138584,-0.6532057315303529,-0.6532057315303529,-0.6532057315303529,0.0,0.0,0.0,7.47896478188572
2010-05-15,8.201592262579794,6.629817516671281,7.854084378332976,8.201592262579794,8.201592262579794,-0.9810960802200615,-0.9810960802200615,-0.9810960802200615,-0.31171297169181095,-0.31171297169181095,-0.31171297169181095,-0.6693831085282506,-0.6693831085282506,-0.6693831085282506,0.0,0.0,0.0,7.2204961823597325
2010-05-16,8.20143871883213,6.95565968568259,8.18694567543777,8.20143871883213,8.20143871883213,-0.6348761149391731,-0.6348761149391731,-0.6348761149391731,0.04828692318566336,0.04828692318566336,0.04828692318566336,-0.6831630381248364,-0.6831630381248364,-0.6831630381248364,0.0,0.0,0.0,7.566562603892956
2010-05-17,8.201285175084466,7.243675928532131,8.428774153930954,8.201285175084466,8.201285175084466,-0.3423084233244723,-0.3423084233244723,-0.3423084233244723,0.3522883642505838,0.3522883642505838,0.3522883642505838,-0.6945967875750562,-0.6945967875750562,-0.6945967875750562,0.0,0.0,0.0,7.858976751759994
2010-05-18,8.201131631336802,6.978470835730368,8.285528806969596,8.201131631336802,8.201131631336802,-0.5841701187070868,-0.5841701187070868,-0.5841701187070868,0.11963577147697545,0.11963577147697545,0.11963577147697545,-0.7038058901840623,-0.7038058901840623,-0.7038058901840623,0.0,0.0,0.0,7.6169615126297145
2010-05-19,8.200978087589137,6.828533605936297,8.041350943236932,8.200978087589137,8.200978087589137,-0.7776439510271302,-0.7776439510271302,-0.7776439510271302,-0.06666884477648602,-0.06666884477648602,-0.06666884477648602,-0.7109751062506443,-0.7109751062506443,-0.7109751062506443,0.0,0.0,0.0,7.423334136562007
